id	original_sentence	aspect	label_id	label
0#13#0	chất liệu:oke đúng với mô tả:oke	Material	0	positive
67#100#0	đã mua lại lần 3. shop giao hàng nhanh. với giá này thì đồ ok nha. áo thoáng k bị nóng, vải cũng mềm	Material	0	positive
59#65#0	Màu sắc:Be Đúng với mô tả:10/10 Áo hình dễ thương, đáng iu Áo dày và màu đẹp Giao hàng nhanh	Material	0	positive
0#27#0	được vải nóng , áo hơi mỏng	Material	2	negative
19#79#0	áo rất đẹp nha mn, vải này siêu thích, thấm hút mồ hôi tối, thoáng mát chứ k bí, form chuẩn, dáng áo suông k gây khó chịu da nữa, mua thử 1 cái cho ba, sẽ đặt thêm vài cái nữa. shop tư vấn nhiệt tình.	Material	0	positive
0#25#0	chất vải mặc mát lắm luôn áo hơi bị ưng luôn ý ạ shop phục vụ rất có tâm	Material	0	positive
0#39#0	ko phải thun trơn mà chỉ là thun thuờng	Material	2	negative
19#35#0	-theo đánh giá thì chất liệu áo tốt, đường may ổn, phù hợp giá tiền. 83kg mặc xxl khá ôm (không thích hợp lắm cho bụng bia ), độ dài áo ok. có vẻ thấm hút mồ hôi hơi kém. -shop uy tính, có điều chuẩn bị đồ hơi lâu, bù lại giao nội thành hcm khá nhanh. -không có gì để phàn nàn 	Material	0	positive
56#117#0	chất liệu:vải màu sắc:đen, trắng trắng: chất lượng tốt, vải trơn, mặc thoải mái. đen: tốt, vải trong sùi mặc rất ngứa	Material	1	neutral
0#24#0	chất liệu:ko dày dặn mấy đúng với mô tả: màu sắc:oki	Material	1	neutral
0#48#0	áo đơt này mỏng hơn đợt trước mình cảm nhận được .còn mặc vẫn vừa phom ko vẫn đề gì	Material	2	negative
0#37#0	Chất áo đẹp lams nha mặc cũng mát nữa hình in rõ nét nói chung là ưng lắm Nha...	Material	0	positive
39#65#0	màu sắc:đúng mô tả đúng với mô tả:đúng chất liệu:êm, dày vừa phải áo ổn, đóng gói ok. anh mình cao 1m72 nặng 76kg, mặc vừa xxl, bạn nào cân nặng hơn mặc chắc sẽ ôm body chút.	Material	1	neutral
36#44#0	màu sắc:trắng giao thì bao nó rách .vải mỏng .chữ nhỏ k to như ảnh	Material	2	negative
0#11#0	vải mềm mát, chất lượng tốt, đã mua 2 lần, thấy phù hợp với phong cách đơn giản	Material	0	positive
12#26#0	áo đẹp lắm, vải thoáng mát, nhân viên nhiệt tình thân thiện	Material	0	positive
48#62#0	đúng với mô tả:không chất liệu:vair màu sắc:nâu vải mỏng, nóng màu không giống trong ảnh	Material	2	negative
21#42#0	áo đẹp lắm nha, mình vải đường may đều đẹp. rất hài lòng moi người nên mua dùng nha	Material	0	positive
0#13#0	chất liệu tốt mẫu mã đẹp sản phẩm đẹp mặc rất thoải mái sẽ ủng hộ tiếp nhé	Material	0	positive
96#103#0	Chất liệu:vải Màu sắc:trắng Đúng với mô tả:80% hàng bị lỗi 1 xíu shop nhiệt tình tư vấn đổi trả vải đẹp hàng giống mẫu mng nên ủng hộ	Material	0	positive
65#89#0	lần đầu mua bên shop này gói hàng cẩn thận ,thấy áo cũng ok đấy .vải chắc chắn ko bị bùng.nói chung là đẹp .	Material	0	positive
138#150#0	màu sắc:đúng như đơn hàng chất liệu:mềm mại, mát mẻ, co dãn shop soạn hàng hơi lâu. nhưng đóng gói hàng khá tốt, nhìn hộp là biết uy tín. chất vải tốt. đáng mua nhé	Material	0	positive
27#41#0	đóng gói sản phẩm rất đẹp, chất áo rất ổn, hướng dẫn size của hãng chuẩn lắm	Material	0	positive
0#11#0	áo hơi mỏng. tạm được. mng nên mua loại này đổ lên. loại 99k kia mặc chán lắm.	Material	2	negative
13#31#0	áo phông ổn. chất lượng vải tốt. hài lòng về cách chăm sóc của shop	Material	0	positive
44#67#0	shop giao hàng đúng như hình đăng trên bài, chất vải mát k bai nhão,đóng gói cẩn thận, giao hàng nhanh. mua ngay ngày sale nên giá mềm xèo. tiếp tục ủng hộ shop lần sau.	Material	0	positive
25#37#0	đường may đẹp, cẩn thận. chất vải mềm. không phải 100% cotton. mà là 95% cotton, 5% spandex. giá hạt dẻ. màu như ảnh chụp.	Material	0	positive
61#90#0	okokokokokok. sản phẩm rất chất lượng hài lòng mua lần 2 rồi vải mịn đẹp màu chuẩn nhé mn.	Material	0	positive
57#70#0	chất liệu:đẹp màu sắc:đẹp đúng với mô tả:tay áo hơi ngắn nhưng vải mát, đường may kĩ, ko chỉ thừa	Material	0	positive
0#18#0	chất liệu:mát, nhẹ màu sắc:đen dòng promax s2 nhẹ hơn dòng s1	Material	0	positive
58#80#0	Đúng với mô tả:đúng Màu sắc:be Chất liệu:coton Giao nhanh áo đẹp vải ngon mê cực shop tư vấn nhiệt tình bo cổ đẹp nên mua nha sẽ ủng hộ shop tiếppp	Material	0	positive
0#13#0	áo đẹp vải ok đặt size to cho người yêu bự con hài lòng sẽ ủng hộ shop lần sau	Material	0	positive
0#13#0	chất liệu:đẹp màu sắc:đẹp đúng với mô tả:đẹp chưa bao giờ thất vọng ạa	Material	0	positive
8#15#0	áo đẹp. vải đẹp. giá tốt . đóng gói đẹp . giao hàng hơi lâu một xíu .	Material	0	positive
129#154#0	chất liệu:vải mềm mịn thoáng màu sắc:chuẩn đúng với mô tả:chuẩn shop giao hàng nhanh đóng gói cẩn thận, áo chuẩn màu chuẩn size, vải mềm mịn thoáng rất ok	Material	0	positive
32#45#0	màu sắc:đẹp đúng với mô tả:đúng chất liệu:tốt chất lượng sản phẩm tốt. phù hợp với giá tiền. đáng mua nha ae. giao hàng tương đối nhanh  thanks shop 	Material	0	positive
152#172#0	chất liệu:thun thoáng màu sắc:xanh aqua đúng với mô tả:đúng gh khá nhanh, áo màu đẹp, shop đóng gói chỉn chu, trong hộp xịn sò, thích hợp làm quà tặng, áo phẳng lắm ko nhăn, mua thử cho ck ảnh thích nha, sẽ quay lại mua thêm mấy cái nữa mặc đi làm, vải thun lỗ thoáng dày khá mát mấy a đàn ông nhiều a thích mặc vải này thì phải	Material	0	positive
38#50#0	áo chất đẹp lắm nha mn . phom chuẩn . chất rất đẹp , không có chỉ thừa nha . giao hàng nhanh nữa . đóng gói đẹp và chắc chắn nữa . video chỉ mang tính chất nhận xu thui	Material	0	positive
78#99#0	màu sắc:đẹp chất liệu:mỏng đúng với mô tả:đúng giao hàng nhanh, đóng gói đẹp. mặc rất thoáng và mát	Material	0	positive
45#79#0	đúng với mô tả:đúng mô tả màu sắc:in sâc nét chất liệu:mềm mịn, nhẹ, sờ mát tay đường khẩu chỉnh chu, chưa mặc thử nhưng thấy ok	Material	0	positive
29#64#0	Chất liệu:Áo đẹp lắm nhe mn, chất vải hơi mỏng xíu nhưng mặc mát. Màu sắc:màu be Đúng với mô tả:Đúng với mô tả	Material	1	neutral
80#98#0	shop tư vấn rất nhiệt tình, giao hàng nhanh 2-3 ngày là có, đóng gói chắc chắn, vải co dãn dễ chịu, áo rất đẹp, rất đáng mua nha mọi người ơi.!	Material	0	positive
25#42#0	Màu sắc:be Áo size rộng, chất vải hơi mỏng, hình in sắc nét, cute. Mình 48kg, cao m6 mặc size M thì áo trùng qua mông. Áo phù hợp với giá tiền	Material	2	negative
45#149#0	ui hàng xịn hơn tưởng tượng luôn ấy ạ, rẻ mà chất mát mượt quá chời, hàng quá làngon luôn, lần sau em mua thêm mấy màu nữa cho đủ bộ, cảm ơn shop nhé	Material	0	positive
23#35#0	Giao hàng nhanh,áo đẹp,vải cũng đẹp mà siêu rẻ,rất đáng mua,sẽ mua lại	Material	0	positive
0#11#0	co giãn tốt, tư vấn nhiệt tình, giao hàng nhanh, đóng gói cẩn thận đẹp mắt	Material	0	positive
0#7#0	vải đẹp, chất lượng ok lắm nha, chưa mặc nên ko biết nó có mát dễ chịu ko, nhưng mjh khá là hài lòng về sp này	Material	0	positive
11#25#0	màu sắc:ok chất liệu:mỏng đúng với mô tả:binh thuong vai mong 	Material	2	negative
42#54#0	màu sắc:khá oke đúng với mô tả:đúng mô tả chất liệu:ổn khá vừa người và thoải mái còn trải nghiệm mới nx thêm được	Material	0	positive
49#122#0	màu sắc:đen mình đã mua cái áo này làm quà tặng. áo co dãn rất tốt, vài dày dặn. nhưng có lẽ vì thế nên nó sẽ hơi nóng xíu. :(((	Material	1	neutral
29#43#0	giao hàng nhanh,đóng gói đẹp,chất áo khá ok so với giá tiền.	Material	0	positive
47#54#0	Áo đẹp ,màu sắc đúng mình mang side L thấy vừa vải mát , nói chung là ổn	Material	0	positive
37#102#0	giao nhanh, chắc chắn. form vừa vặn, thoáng khí, chất sờ khá thích tay. hơi mỏng tý so với tưởng tượng nhưng okila	Material	0	positive
85#92#0	chất liệu:cotton màu sắc:xanh đúng với mô tả:đúng mình mua cho bố, áo hơi chật nách, vải đẹp. mong colmate mở thêm chi nhánh ở hcm để tiện mua	Material	0	positive
57#68#0	Áo xinh lắm giao hàng nhanh đóng gói kĩ càng nên mua nha chất vải ổn giá hợp lí	Material	0	positive
0#12#0	Chất vải đẹp, hình in dễ thương và rõ, shop để đúng size nên mọi người không cần tăng size mà áo mặc lên người vẫn đẹp lắm nhé. Mình đặt một ngày thôi mà shop đã giao tới ùi siu xịn chắc chắn sẽ mua lại nò	Material	0	positive
0#23#0	Áo chất siêu mát luôn ạ, shop phục vụ nhiệt tình chu đáo, vải áo em có giặt qua một lần nhưng vải ko bị xù lông, mọi người nên mua ạ	Material	0	positive
35#86#0	đúng với mô tả:đúng nha màu sắc:ok chất liệu:mỏng mặc mùa hè nên mặc loại mỏng như vậy nha tiền nào của ấy mà	Material	1	neutral
37#60#0	màu sắc:màu dden đúng với mô tả:đúng chất liệu:chất hơi mỏng giao nhanh, aoa bình thường,tạm được	Material	1	neutral
46#93#0	chất vải siêu mỏng , size l mà 1m7 mặc ngắn , chất vải nóng mình nghĩ ai mua nên suy nghĩ lại , được cái là giao hàng nhanh , 2 hôm đã giao hàng	Material	2	negative
0#7#0	vải đẹp, đường may tỉ mỉ. shop giao nhầm size cho mình nhưng đã xử lý đổi áo cho mình. cho 5 sao để khích lệ	Material	0	positive
14#25#0	Đúng với hình chất vải ok size nhỉ nhất là size m nhưng vẫn rộng mình lắm ạ mình m58 50kg mà mặc vẫn cảm thấy rộng ạ	Material	0	positive
29#46#0	giao hàng nhanh, áo rất đẹp. sờ vải rất là mát. cám ơn shop đã bán sản phẩm tốt tới người tiêu dùng. ủng hộ shop lần sau.	Material	0	positive
42#52#0	chất liệu:ok màu sắc:ok đúng với mô tả:ok vải sờ mát, giao hàng nhanh. được chị gái giới thiệu mới biết đến shop. nói chung là ok ạ	Material	0	positive
19#32#0	áo đẹp đúng mô tả, chất mỏng mát. ô ck mình cao 1m70 nặng 73kg mặc xl vừa nha	Material	0	positive
144#178#0	màu sắc:đen chất liệu:vải không hề mịn, thô ráp, nóng. đúng với mô tả:sai nên lưu í bảng size, đặt > hơn size thực vì áo bé hơn size rất nhiều. mặc cực nóng, vải thô ráp khó chịu. lưu í khi mua hàng	Material	2	negative
26#41#0	chất liệu:đen giá này thì vải này cũng ổn hong dám đòi hỏi thêm 8đ	Material	1	neutral
0#12#0	chất liệu:tệ màu sắc:trắng đúng với mô tả:không	Material	2	negative
98#116#0	Đúng với mô tả:Đúng Màu sắc:trắng Chất liệu:cotton Phải nói là hơn trăm vs áo này quá đáng để mua Vải đẹp mà mịn lắm	Material	0	positive
15#43#0	đúng với mô tả:chất liệu vải tốt thoáng mát đường chỉ may rất đẹp cảm ơn shop chất liệu:mịn màng thoáng mát màu sắc:phù hợp	Material	0	positive
0#17#0	chất liệu:vải đẹp màu sắc:be đúng với mô tả:đúng áo size m hơi ngắn mình nghĩ nên dài thêm 4 thì đẹp độ rộng oke	Material	0	positive
68#100#0	chất liệu:vai mem đúng với mô tả:dung màu sắc:den vai mem, mau den, mỏng, thoáng khí, chất liệu nóng	Material	1	neutral
16#41#0	Màu kem hơi tối Chất vải mềm mịn, mặc mát Áo khá xinh	Material	0	positive
38#57#0	nên mua nhé! giá rẻ nhưng chất lượng, vải mát, co dãn tốt. đường may tốt ko có chỉ thừa. cho 5 sao lần sau ủng hộ	Material	0	positive
162#186#0	chất liệu:chất liệu thoáng mát, mặc vào rất thích màu sắc:nhiều màu để lựa chọn, màu như trên hình đúng với mô tả:chuẩn form slim fit mặc vào tôn dáng người lắm, chất liệu thoáng mát nữa. nói chung là sẽ ủng hộ tiếp <3	Material	0	positive
49#70#0	Màu sắc:nau Đúng với mô tả:đúng Giao hàng nhanh, vải ok không quá nóng, phù hợp với giá tiền, màu sắc đẹp, có tem mác đầy đủ	Material	0	positive
11#24#0	màu sắc:ổn chất liệu:oki đúng với mô tả:đúng yêu cầu của e lại không có gì là không có thể là nguyên liệu cho các thầy giáo lừa tình và trời cảnh báo nx à em có thể là nguyên tắc cơ bản của công giáo đi đâu cũng thấy e đi vào hoạt có thể làm được gì cả đấy nhé e đi vào trong trang á hậu tú anh duyên dáng với trời bơ sữa chua và ko có gì mới mẻ và trời cảnh báo về đi em đây ạ anh ta lại đi giânj là những hình thức thanh đi đâu thế china version ost va để e xem sao đâu anh cũng không phải là không phải ai mà	Material	0	positive
7#14#0	áo đẹp vải mát giao hàng nhanh đóng gói cẩn thận co 5 sao js ib sie ơn di ji óbsjoxdi hi s in hxn in diosowkxgiw xĩ ok	Material	0	positive
15#19#0	đúng với mô tả:mỏng , to khong đẹp	Material	2	negative
82#92#0	Màu sắc:ddepj Đúng với mô tả:dung Chất liệu:đẹp dày giao hàng cũng nhanh, áo đẹp, vải ok lắm, must try nha, giá áo rẻ mà đưicj như này là vượt ngoài mong đợi rùi á	Material	0	positive
0#32#0	Sản phẩm vải ko dày cũng ko mỏng giao hàng khá nhanh đúng mẫu đúng size nói chung vs giá này mn nên trải nghiệm thử	Material	1	neutral
0#45#0	áo v1 đẹp và chất vải ổn hơn v2 mặc khâ thích nhưng form ko đẹp bằng v2 hình ảnh mang tch minh hoạ	Material	0	positive
138#161#0	chất liệu:ok màu sắc:ok đúng với mô tả:ok mình mua cho chồng nhưng chồng mình chê màu tối nên cho ông ngoại mặc thì vừa in luôn nha shop. chất vải sịn sò lắm nhé hình ảnh mang tính chất nhận xu thôi nha	Material	0	positive
0#24#0	áo cầm nặng tay. chất ok. màu ở ngoài đậm hơn trong hình giá quá hời 	Material	0	positive
13#33#0	màu sắc:dden chất liệu:vai kh tot đúng với mô tả:vải kh giống hàng 100 mấy của shop khác áo kh đc đẹp hình in kh đc tốt kh có tag này nọ đâu, bỏ trong bao ni lông bth à	Material	2	negative
54#97#0	chất liệu:thoang mat màu sắc:xanh aqua đúng với mô tả:chất liệu vải tốt mặc rất thoáng, thoải mái chất lượng sản phẩm tốt, đóng gói cẩn thận. rất ưng ý. sẽ luôn ủng hộ colmate	Material	0	positive
46#54#0	màu sắc:trắng chất liệu:vải đúng với mô tả:ko vải mỏng, chỉ thừa nhiều, vải dễ bị xù, ko nên mua, tiền nào của nấy	Material	2	negative
35#70#0	shop giao nhanh, đóng gói kĩ càng, chất lượng vải tốt, thoáng không bí..	Material	0	positive
15#22#0	đúng với mô tả:vải đẹp, giao hàng nhanh, size chuẩn. mua ở đây lần thứ n rồi. rất là thichd luôn cho 5 sao luôn kh nói nhiều  chất liệu:vải cá xấu cotton màu sắc:xám nhạt	Material	0	positive
62#69#0	chất liệu:vải ok màu sắc:giống ảnh giao nhanh , đóng gói kĩ . vải đẹp , màu và hình in ok nhưng chê đường chỉ may nha cực xấu luôn á tròi . shop nên sửa chữa lại điểm này đi ạ	Material	0	positive
50#60#0	đúng với mô tả:ok chất liệu:vải màu sắc:đen trắng vải khá ổn, hình ảnh mang tính chất nhận xu..	Material	0	positive
0#13#0	hàng chất đẹp, sịn sò lắm ạ, shop nhiệt tình, ship nhanh, đóng gói cẩn thận	Material	0	positive
55#108#0	đúng với mô tả:đúng với mô tả :)) màu sắc:màu xám á mn chất liệu:chất vải lanh hay sao ấy, sờ cũng khá mát ạ mình mua hộ cũng ko biết rõ đâu ship nhanh	Material	0	positive
102#117#0	thấy ông bạn mặc áo nhìn đẹp vs vải mát, xin link ông bạn tự tin đặt 7 cái, cảm nhận mặc vào vừa vặn, vải mát xịn xò, rất hài lòng với giá cả và chất lượng của shop, có dịp mình sẽ ủng hộ tiếp	Material	0	positive
70#85#0	Màu sắc:trắng Chất liệu:dày dặn Đúng với mô tả:áo hình xinh xĩu luôn. Chất áo dày dặn, giá cả phải chăng. Giao hàng nhanh chóng. Mình thích mặc rộng nên chọn sz L ai muốn mặc vừa thì sz M là đẹp . 168cm 54kg ạ	Material	0	positive
103#113#0	màu sắc:đen chất liệu:thun đúng với mô tả:90% logo hoa nó tối, hoa kh chi tiết, màu nhòe kh giống ảnh, áo mặc mát	Material	0	positive
18#42#0	đóng gói cẩn thận áo vải đẹp quá trời luôn áo 99k mà cứ tưởng đâu áo 3 400k không hà , giá rẻ chất lượng tuyệt cho shop 5 sao	Material	0	positive
22#33#0	không đúng như hình , vải khác xa	Material	2	negative
76#99#0	hút mồ hôi, thoát hơi và kháng khuẩn rất tốt. kiểu dáng thiết kế trẻ trung, mềm mại co giãn 4 chiều; màu sắc đẹp, sang trọng  rất bền và không phai màu, không xù lông, không bai nhão trong thời dài sử dụng. không bai giãn, sổ lông trong quá trình sử dụng	Material	0	positive
56#63#0	Chất liệu:đẹp Đúng với mô tả:để lại đánh giá Màu sắc:be Vải đẹp logo hình in sắc nét , fom hơi dài , m6 55kg đặt m vẫn dài	Material	0	positive
36#46#0	giao hàng nhanh, áo xinh lắm íi mng vải ok mng mua nha	Material	0	positive
60#91#0	chất liệu:áo thun màu sắc:màu xám xanh đúng với mô tả:chuẩn áo thun co giản tốt vải dày dặn không có gì để chê	Material	0	positive
23#43#0	áo rất chi là đẹp nha, vải xịn mịn, dày dặn, giá cả lại rất phải chăng. sẽ tiếp tục ủng hộ shop.	Material	0	positive
48#89#0	Đúng với mô tả:đúng Chất liệu:cotton Màu sắc:be Ui áo về bất ngờ vãi chất đẹp xỉu mát lắm nhé hình in cũng đẹp 100000 điểm	Material	0	positive
0#6#0	áo mát, đúng form, áo đen mặc lên nhìn ốm và khá lên dáng, áo xanh aqua tối hơn trong ảnh shop 1 chút, với giá flash sale thì rất rất ổn luôn	Material	0	positive
39#52#0	Giao hàng nhanh, đóng gói bình thường, vải xấu, nóng, shop nhắn tin không trả lời trong khi mình đã gọi điện cho shop 2 lần, mua hàng có mã giảm giá cho lần sau mà nhập vào không dùng được	Material	2	negative
13#73#0	sản phẩm đẹp.vải mát khô thoáng sờ vào rất thícha mình mua 2 cái của shop	Material	0	positive
15#45#0	đúng với mô tả:vải mỏng nhìn ngoài màu rất cũ k như mong đợi màu sắc:đen chất liệu:vải thun mỏng	Material	2	negative
0#44#0	rất thất vọng về áo vải xấu kh như mong muốn hàng giao rất lâu	Material	2	negative
0#113#0	chất vải đẹp, thoáng, thấm hút mồ hôi. cầm áo trên tay thấy nó chắc lắm chứ không phải kiểu đồ dỏm nhẹ hều đâu í. đường may gọn gàng không dư chỉ tí nào. có điều nếu các bạn mua màu tối thì nên giặt tay sơ qua nhé. giặt qua vài nước cho đầm màu vải. hoặc tránh giặt chung với màu trắng nha.	Material	0	positive
72#109#0	Đúng với mô tả:đúng mô tả Màu sắc:đen Chất liệu:vải rất dễ bị xù Áo đẹp nhưng vải thì hơi dày mùa hè mặc nóng	Material	2	negative
12#33#0	màu sắc:đen chất liệu:cx tạm được . rộng nhưng ngắn vừa tầm cỡ với mấy cậu thích mặc rộng thì dưới m5	Material	1	neutral
0#25#0	chất liệu:thấm hút mồ hôi màu sắc:đúng như hình hàng giao nhanh, kích cơ chắc phải để ng mặc thử mới biết dc nhưng mình ngjix là vừa	Material	0	positive
59#128#0	đúng với mô tả:đr chất liệu:vải mỏng màu sắc:đen áo in đẹp nhưng có điều hơi mỏng nên mỏng shop có thể sửa lại thành vải dầy hơn	Material	2	negative
50#86#0	mình k nghĩ áo size l nó lại to nthe, hình in đẹp chất vải dày kbt hè mặc có bị nóng k	Material	1	neutral
104#155#0	ko phải ham rẻ đâu nhưng thấy sp này đứng top 2 áo thun bán chạy nên mua thử thì thấy ổn đấy các bạn ạ. vải sờ khá trơn mịn thích tay, chắc mặc ko nóng đâu. kiểu dáng ôm người khá body. có sale + hoàn xu nữa tính ra có 80k/cái đã gồm cả ship luôn, rẻ và tốt. đáng mua nhé. cho 5 	Material	0	positive
53#92#0	màu sắc:trắng chất liệu:mềm mịn đúng với mô tả:50/50 vải mỏng màu trắng có thể bị xuyên thấu	Material	2	negative
77#115#0	giao sai màu đặt trắng giao hồng rẻ nhưng 2 cái mỗi cái 1 loại vải khác nhau cái màu đen hơi mùi ni long kinh khủng	Material	2	negative
15#29#0	áo từ form tới chất đẹp lắm ạ. cực xịn xò luôn. shop nhiệt tình dễ thương. giao hàng nhanh nữa. sẽ ủng hộ thêm nè. tks shop nhiều 	Material	0	positive
31#44#0	màu sắc:trắng đúng với mô tả:✓ chất liệu:tốt nó rộng quá ý ạ 	Material	0	positive
53#83#0	màu sắc:xanh đúng với mô tả:giao hàng nhanh, giá rẻ, vải khá mỏng mặc mát thoải mái , phần cổ áo hơi rộng ,mà đặt xanh rêu giao xanh này tươi quá hog giống màu xanh của shop đănglúc đầu nhận hoang mang lắm mà đc cái là màu này cx xinh nên cx tạm chấp nhận nhoa ,mik m5 mặc size m rộng rộng ok lắm cũng rất đáng mua nha mn	Material	0	positive
0#30#0	Áo không quá mỏng Chất liệu ok, giá tiền khá rẻ hình in khá chắc chắn	Material	0	positive
18#57#0	hàng đẹp.hơi ngắn nhưng mà được cái co giãn siêu tốt luôn	Material	0	positive
19#45#0	Màu sắc:giống hình Chất liệu:rất xịn, dày dặn Áo rất giống với mô tả, hình in đẹp chắc chắn sẽ quay lại	Material	0	positive
0#24#0	Chất liệu:hơi nóng và bí Màu sắc:như hình Mình đã kì vọng hơn khi mua áo bên shop vì đọc fedback cẩn thận, tuy nhiên khi nhận về mặc dù in ấn đẹp, đứng form, đóng gói cẩn thận nhưng cả 2 chiếc mình mua chất vải nóng và bí, thô thô, rất buồn vì mình còn dùng để đem đi tặng nữa	Material	0	positive
0#18#0	chất liệu:tạm được màu sắc:đúng với mô tả áo đúng form, chất liệu tạm được thôi, so với giá thì tạm được. không biết sau khi dùng 1 thời gian giặt có bị bai nhão hay không	Material	1	neutral
33#44#0	Đúng với mô tả:tốt Màu sắc:trắng Áo chất mát, mặc rất vừa người, đúng như mô tả, giá hợp ví tiền học sinh sinh viên. Nên mua	Material	0	positive
33#57#0	mình mua lần này là lần thứ 3rồi áo đẹp không bị gião nhé mn mua gần được combo rồi đó ah hi lần này giao hàng hơi lâu xíu vì dịch bệnh nên không sao ạ cảm ơn shop 	Material	0	positive
47#64#0	đúng với mô tả:k đúng áo đã đặt màu sắc:k đúng chất liệu:tạm tạm	Material	1	neutral
117#139#0	Đúng với mô tả:ok Chất liệu:cotton Màu sắc:be Đã nhận được sản phẩm, giao rất nhanh chưa đầy 3 ngày hàng về tay rồi. Về chất vải thì khá ok, màu sắc đẹp, in hình nét, nhưng mà sao shop ko có size S, size M rộng quá	Material	0	positive
20#38#0	đúng với mô tả:đúng chất liệu:vải mỏng màu sắc:nâu màu hơi nhạt so với hình và hơi mỏng cân nhắc khi mua nhé mng	Material	2	negative
70#81#0	chất liệu:vai đúng với mô tả:đúng màu sắc:xanh đậm áo mua mấy lần rồi mặc khá mát form khá đẹp giao hàng nhanh	Material	0	positive
23#30#0	hàng đóng gói cẩn thận.vải đẹp.đường chỉ may chắc chắn.rất hài lòng sp của shop.đáng mua nhé mn.sẽ tiếp tục ủng hộ shop	Material	0	positive
77#102#0	chất liệu:thun cotton màu sắc:trắng đúng với mô tả:chuẩn áo thun trắng trơn, chất thun dày dặn mặc mát mình đã mua nhiều lần, sẽ mua ủng hộ shop và giới thiệu cho shop.	Material	0	positive
7#19#0	áo ổn, nma hơi mỏng	Material	1	neutral
62#88#0	áo rất đẹp m.n nên mua nhé  giá rẻ so vs chất lượng sản phẩm. chất mát lịm, co giãn tốt. rất ưng cái bụng. shop tư vấn nhiệt tình, có hỗ trợ đổi size nên m.n yên tâm điểm 10 cho chất lượng và thái độ phục vụ tận tình	Material	0	positive
20#147#0	áo thiết kế thì đẹp còn vải thì quá mỏng , không dày dặn quá thất vọng , mặc được vài bữa chắc làm dẻ lau nhà mất, lần đầu mua áo brand mà mỏng vậy ( hình ảnh dùng để nhận xu)	Material	2	negative
0#72#0	áo mặc bị nóng á nha mọi người oi chất vải không tốt lắm nên cho 3 sao z	Material	2	negative
104#215#0	Đúng với mô tả:dung Chất liệu:tam on Màu sắc:giong Mình tầm m63 47kg mặc áo rộng với dài vừa phải nha . Áo này vải không dày cũng khong mỏng nhma dễ nhăn á , ở video mình quay là áo giặt máy xong phơi mà bị nhăn v á . Với giá này thi thấy ok rồi nha mn nên tham khảo	Material	1	neutral
0#16#0	chất liệu:khá ổn màu sắc:nâu đúng với mô tả:đúng ròi đó cũng khá là đang mua, cổ có chút chật..	Material	0	positive
53#60#0	chất liệu:đẹp colmate vải tốt, thoáng khí, size vừa. vải đẹp, thiết kế tối giản	Material	0	positive
24#35#0	ok đó , mặc đúng form , vải cũng đc , nói chung đáng tiền	Material	0	positive
71#77#0	Đúng với mô tả:cos Chất liệu:vai Màu sắc:den giao đúng hàng, đúng mẫu, vải ok, giống ảnh, nhưng mình thấy form áo này mặc nhìn ngừoi bị to, béo hơn, mong shop xem lại về form áo, chấm 9/10₫	Material	0	positive
0#37#0	chất vải áo siêu mịn, áo cầm nặng tay. với giá như vậy thì chất lượng quá tốt luôn. sẽ ủng hộ shop lần sau	Material	0	positive
0#17#0	okk vải đẹp , mát , form chuẩn , rất ưng luôn	Material	0	positive
7#66#0	áo đẹp vải mặc mát khá dày dặn ngoài màu đẹp hơn nhiều nên mua nhé	Material	0	positive
7#20#0	áo đẹp chất cũng đẹp, giá này là quá rẻ cho một cuộc tình! nên mua nha mn	Material	0	positive
17#34#0	áo xịn lắm luôn, chất vải khỏi bàn, đã mua hơn 10 cái rồi, cả nhà mình ai cũng thích	Material	0	positive
8#33#0	áo đẹp, vải ko dày ko mỏng sờ mát, mua cho ck mà ck chưa về kb có vừa ko.vừa lần sau làm vài cái mặc thay đổi.đáng tiền nên mua nhé	Material	0	positive
37#50#0	màu sắc:giống hình đúng với mô tả:có chất liệu:mát áo xinh,vải khá mỏng nma k lộ đâu,nên mua nha	Material	1	neutral
0#19#0	chất liệu:cũng được màu sắc:xanh coban đúng với mô tả:đúng mn nên mua đẩy size lên mặc cho thoải mái với giá này thì áo cũng được	Material	0	positive
0#49#0	chất liệu:mát vải mát nhẹ, mặc đi làm chơi đều đc. shop giao nhanh, nên mua	Material	0	positive
0#13#0	chất liệu:oke màu sắc:oke đúng với mô tả:oke hàng giống hình, mặc rất thoải mái, shop giao hàng nhanh. cảm ơn shop nhiều	Material	0	positive
14#35#0	màu sắc:trắng chất liệu:vải hơi dày	Material	1	neutral
49#109#0	mua với giá sale 92k không nghĩ là đẹp hết sẩy á mn ơi đồng nghiệp mình kêu chắc vải này 3 4 trăm vải đẹp lắm, form đẹp, màu đẹp, ny mình ko thích mặc màu hồng nhưng mua về cho áo này ưng lắm nên mua sẽ mua thêm các màu nữa	Material	0	positive
57#152#0	chất liệu:thun màu sắc:xanh đen đúng với mô tả:dúng mình không thích vải này cho lắm, trông nó có lỗ li ti kém sang, bù lại vải nhẹ và mát, giặt mau khô. màu pha xanh lá và đen nên đẹp	Material	1	neutral
26#56#0	đã mua lần 2. áo rất đẹp. chất mềm mịn ck mình rất thích. sẽ tiếp tục ủng hộ. chúc shop buôn may bán đắt hàng ak.	Material	0	positive
